422.02,0.5435,-0.36896,0.080111,-3.2962,-0.25506,-7.5243
422.04,0.35954,-0.5428,0.092328,-3.2864,-0.40221,-2.7272
422.06,0.13125,-0.66131,0.12095,-3.2079,-0.46107,2.1092
422.08,-0.10716,-0.74194,0.15307,-2.9822,-0.51012,6.3667
422.1,-0.32376,-0.72902,0.17226,-2.9038,-0.46107,8.8879
422.12,-0.48154,-0.70267,0.19042,-2.7959,-0.35316,10.663
422.14,-0.66864,-0.66916,0.19618,-2.8057,-0.45126,11.968
422.16,-0.8868,-0.60109,0.19879,-2.8351,-0.2943,11.301
422.18,-0.97529,-0.56706,0.19932,-2.8449,-0.02943,10.418
422.2,-1.0915,-0.59533,0.1775,-2.7272,-0.1962,11.595
422.22,-1.1935,-0.51278,0.17541,-2.8253,-0.06867,11.605
422.24,-1.2144,-0.38537,0.15202,-2.9234,0.06867,9.9081
422.26,-1.2041,-0.37978,0.12235,-3.0705,0.13734,8.2895
422.28,-1.1044,-0.37717,0.09547,-3.1294,0.1962,7.073
422.3,-1.0915,-0.34767,0.063705,-3.1588,0.11772,5.523
422.32,-1.0851,-0.37874,0.048695,-3.1784,0.11772,5.0914
422.34,-1.1179,-0.45763,0.041888,-3.1392,-0.05886,6.5237
422.36,-1.1456,-0.45867,0.041888,-3.1294,0.00981,7.3771
422.38,-1.1661,-0.45082,0.031067,-3.0803,-0.11772,9.0252
422.4,-1.1505,-0.35709,0.020595,-3.1588,0.00981,7.6518
422.42,-1.054,-0.20281,0.008203,-3.1883,-0.07848,6.7297
422.44,-0.97581,-0.12339,-0.0050615,-3.355,-0.0981,4.6009
422.46,-0.83793,0.13544,-0.0010472,-3.512,-0.27468,0.57879
422.48,-0.73077,0.41766,0.022689,-3.7082,-0.2943,-5.268
422.5,-0.55327,0.63286,0.053407,-3.8946,-0.10791,-11.537
422.52,-0.32603,0.90565,0.090234,-3.924,-0.10791,-17.835
422.54,-0.11589,1.1135,0.1302,-3.8259,0.1962,-22.798
422.56,0.041713,1.1723,0.15097,-3.7965,0.22563,-27.331
422.58,0.19059,1.3488,0.17541,-3.5218,0.57879,-34.306
422.6,0.34784,1.5197,0.19932,-3.1196,0.77499,-40.741
422.62,0.366,1.417,0.21485,-2.8253,1.1085,-44.881
422.64,0.45815,1.3385,0.21904,-2.6095,1.1478,-46.656
422.66,0.48066,1.2776,0.21799,-2.4917,1.1576,-47.392
422.68,0.41801,1.1095,0.20857,-2.5212,1.3244,-45.823
422.7,0.37996,0.93672,0.18884,-2.5898,1.1968,-42.948
422.72,0.38205,1.0161,0.16546,-2.5114,1.2066,-43.017
422.74,0.38746,1.0924,0.15411,-2.4231,1.2164,-44.842
422.76,0.53913,0.96447,0.13648,-2.5506,1.3636,-44.155
422.78,0.64158,0.83654,0.12811,-2.8351,1.1478,-41.182
422.8,0.60074,0.92118,0.12497,-2.7664,1.0595,-41.565
422.82,0.72518,0.8484,0.11519,-2.943,1.1772,-36.886
422.84,0.70319,0.49916,0.077842,-3.1,1.1085,-31.402
422.86,0.55746,0.5435,0.058119,-3.2765,1.0202,-29.734
422.88,0.48398,0.69674,0.054454,-3.1686,0.79461,-33.325
423.02,0.72833,-0.67998,0.019548,-2.8841,-0.52974,9.6923
423.04,0.76009,-0.58922,0.037699,-2.8253,-0.54936,9.5844
423.06,0.76969,-0.54943,0.066323,-2.9234,-0.5886,9.2312
423.08,0.76323,-0.45763,0.090757,-3.0705,-0.51012,7.3281
423.1,0.76166,-0.43947,0.10315,-3.2569,-0.4905,5.6211
423.12,0.73007,-0.4948,0.1323,-3.3256,-0.36297,5.6506
423.14,0.70581,-0.52726,0.14521,-3.1784,-0.45126,6.8768
423.16,0.67265,-0.51697,0.15516,-3.2962,-0.37278,7.5733
423.18,0.6346,-0.51697,0.16755,-3.2569,-0.40221,8.672
423.2,0.63198,-0.49934,0.18675,-3.3452,-0.35316,8.7898
423.22,0.65014,-0.46635,0.18274,-3.3648,-0.1962,7.3575
423.24,0.60668,-0.51906,0.17488,-3.2765,-0.22563,6.7787
423.26,0.50004,-0.59114,0.18169,-3.4727,-0.31392,7.3281
423.28,0.26896,-0.58451,0.17383,-3.3746,-0.25506,8.0933
423.3,0.11292,-0.62378,0.16808,-3.4237,-0.15696,8.672
423.32,-0.073478,-0.60668,0.16546,-3.3845,-0.05886,9.7806
423.34,-0.19722,-0.50772,0.14783,-3.3354,0.14715,10.291
423.36,-0.30177,-0.36216,0.11362,-3.3943,0.17658,9.3097
423.38,-0.42778,-0.12479,0.081856,-3.5218,0.14715,6.8278
423.4,-0.4756,0.18343,0.062134,-3.7082,0.24525,2.2759
423.42,-0.50126,0.51103,0.030543,-3.8455,0.24525,-4.6598
423.44,-0.44227,0.82572,0.014312,-3.9731,0.27468,-12.635
423.46,-0.36408,1.0414,0.021468,-3.9044,0.28449,-20.071
423.48,-0.25953,1.2184,0.041713,-3.7474,0.26487,-26.762
423.5,-0.1679,1.4139,0.074526,-3.6199,0.34335,-33.266
423.52,-0.10402,1.6115,0.11135,-3.0019,0.37278,-40.025
423.54,0.023387,1.7342,0.15394,-2.5408,0.66708,-46.038
423.56,0.10001,1.7673,0.18815,-2.1092,0.64746,-50.58
423.58,0.11554,1.7507,0.24888,-1.7364,0.57879,-53.69
423.6,0.14992,1.779,0.30665,-1.5009,0.64746,-56.123
423.62,0.16179,1.7776,0.35744,-1.2164,0.85347,-58.026
423.64,0.21049,1.7254,0.40003,-1.0497,0.97119,-58.919
423.66,0.28938,1.6816,0.43703,-1.0104,1.0987,-59.194
423.68,0.33214,1.645,0.46181,-0.91233,1.2263,-59.498
423.7,0.39287,1.6197,0.47281,-0.86328,1.4421,-59.547
423.72,0.49515,1.5814,0.47595,-0.99081,1.6285,-58.35
423.74,0.56601,1.5701,0.46705,-1.1282,1.7069,-57.251
423.76,0.63076,1.6104,0.43441,-1.1674,1.8443,-56.869
423.78,0.67317,1.6397,0.40265,-1.0595,2.0307,-57.173
423.8,0.78575,1.6233,0.36792,-0.99081,2.2465,-57.369
423.82,0.82432,1.4521,0.31172,-1.0497,2.2955,-56.28
423.84,0.92363,1.2643,0.24941,-1.0889,2.3054,-54.701
423.86,0.96115,0.96656,0.17157,-1.2949,2.119,-51.267
423.88,1.0201,0.39916,0.093201,-1.8835,1.7462,-45.401
423.9,1.0495,-0.22445,0.019897,-2.5212,1.1282,-34.61
423.92,0.94667,-0.75171,-0.023562,-3.0019,0.4905,-21.641
423.94,0.82659,-1.0442,-0.03543,-3.2667,-0.0981,-8.5249
423.96,0.7086,-1.0029,-0.027576,-3.1098,-0.37278,1.0202
423.98,0.62448,-0.78103,-0.0022689,-2.9136,-0.60822,5.1699
424,0.59708,-0.62989,0.028798,-2.7762,-0.65727,6.7591
424.02,0.56444,-0.56287,0.062483,-2.6585,-0.76518,8.0638
424.04,0.56322,-0.41277,0.11554,-2.6487,-0.7848,7.9069
424.06,0.54559,-0.31521,0.14713,-2.5604,-0.64746,6.4648
424.08,0.53058,-0.29618,0.18762,-2.6978,-0.66708,4.9148
424.1,0.51609,-0.25534,0.21886,-2.8057,-0.57879,3.3452
424.12,0.47805,-0.25848,0.24644,-2.7664,-0.66708,2.2465
424.14,0.35256,-0.34715,0.27279,-2.7174,-0.53955,2.0993
424.16,0.11449,-0.41626,0.30927,-2.786,-0.57879,2.8155
424.18,-0.19146,-0.48293,0.3269,-2.737,-0.56898,3.4924
424.2,-0.56514,-0.49829,0.3564,-2.7174,-0.3924,3.8848
424.22,-0.89692,-0.49934,0.37367,-2.786,-0.28449,4.1398
424.24,-1.1844,-0.46269,0.37996,-2.8449,-0.1962,3.9338
424.26,-1.46,-0.41888,0.37577,-2.8449,0.03924,3.5708
424.28,-1.7097,-0.44785,0.37018,-2.8155,0.15696,3.6003
424.3,-1.8775,-0.43755,0.34523,-2.8351,0.22563,4.2183
424.32,-1.9607,-0.39165,0.31556,-2.8155,0.35316,4.2183
424.34,-1.9853,-0.34924,0.28868,-2.786,0.38259,3.4433
424.36,-2.0143,-0.29252,0.23981,-2.8449,0.36297,2.1582
424.38,-2.0078,-0.29775,0.20089,-2.8155,0.4905,1.8639
424.4,-1.9949,-0.26721,0.17174,-2.8253,0.35316,1.599
424.42,-1.9693,-0.22707,0.14172,-2.8253,0.37278,1.187
424.44,-1.9289,-0.20839,0.10943,-2.7959,0.46107,0.3924
424.46,-1.8694,-0.17174,0.087616,-2.7468,0.44145,-0.36297
424.48,-1.7472,-0.19356,0.066323,-2.7076,0.30411,-0.8829
424.5,-1.6068,-0.23056,0.043459,-2.6585,0.32373,-0.981
424.52,-1.3751,-0.25848,0.021118,-2.7174,0.38259,-1.0006
424.54,-1.0695,-0.28938,0.0034907,-2.6487,0.27468,-1.2066
424.56,-0.71087,-0.33126,-0.02234,-2.6978,0.22563,-1.2066
424.58,-0.30613,-0.36844,-0.038397,-2.6978,0.16677,-0.50031
424.6,0.024958,-0.39357,-0.039968,-2.6978,-0.06867,0.25506
424.62,0.24103,-0.34715,-0.047647,-2.7272,-0.20601,0.48069
424.64,0.344,-0.23108,-0.025482,-2.7076,-0.2943,-0.55917
424.66,0.39916,-0.10629,0.0029671,-2.8155,-0.34335,-1.756
424.68,0.42865,0.060737,0.049218,-2.8351,-0.34335,-3.6003
424.82,0.3091,1.0011,0.22375,-2.0993,0.37278,-30.215
424.84,0.30962,0.93497,0.24679,-1.9424,0.37278,-31.961
424.86,0.30002,0.86691,0.25866,-1.9228,0.46107,-32.716
424.88,0.3194,0.83636,0.27053,-1.8737,0.51993,-32.501
424.9,0.33807,0.79308,0.2721,-1.8933,0.7848,-32.353
424.92,0.35465,0.66043,0.2618,-1.8933,0.80442,-31.539
424.94,0.38799,0.49742,0.24155,-2.0111,0.82404,-29.322
424.96,0.36285,0.31748,0.2145,-2.2269,0.83385,-26.055
424.98,0.33388,0.15237,0.17663,-2.2367,0.83385,-22.445
425,0.33004,0.0057596,0.14486,-2.3544,0.74556,-19.316
425.02,0.25831,-0.089012,0.1117,-2.4525,0.73575,-17.128
425.04,0.25237,-0.13998,0.08046,-2.4721,0.74556,-15.176
425.06,0.28501,-0.12915,0.053582,-2.4525,0.51012,-13.008
425.08,0.32952,-0.10961,0.027576,-2.4034,0.43164,-11.458
425.1,0.4201,-0.10437,-0.0013963,-2.4721,0.40221,-10.173
425.12,0.44593,-0.098786,-0.0043633,-2.4917,0.21582,-8.8094
425.14,0.46792,-0.037874,-0.0013963,-2.4329,0.13734,-7.799
425.16,0.46251,0.14818,-0.0029671,-2.5114,0.16677,-7.9755
425.18,0.41591,0.41137,0.0057596,-2.4819,0.06867,-10.34
425.2,0.38467,0.67754,0.030718,-2.4034,0.08829,-13.969
425.22,0.3365,0.90303,0.04311,-2.2563,0.20601,-18.6
425.24,0.33493,1.0509,0.064926,-2.0699,0.27468,-23.112
425.26,0.36059,1.0591,0.083601,-1.7952,0.40221,-27.556
425.28,0.42656,0.90076,0.09355,-1.5794,0.51993,-29.96
425.3,0.46792,0.66497,0.10385,-1.5009,0.37278,-29.44
425.32,0.45501,0.42446,0.11118,-1.6285,0.26487,-26.938
425.34,0.42708,0.22497,0.12723,-1.8247,0.10791,-22.867
425.36,0.3831,0.12165,0.14382,-1.9228,0.16677,-19.051
425.38,0.3735,0.13352,0.15219,-2.0111,0.02943,-16.549
425.4,0.34453,0.18256,0.17034,-2.168,0.01962,-14.99
425.42,0.36547,0.24958,0.18239,-2.0699,0.08829,-14.519
425.44,0.40143,0.36373,0.20263,-2.1778,0.05886,-15.304
425.46,0.41469,0.50039,0.22899,-2.0699,0.16677,-16.549
425.48,0.47647,0.63966,0.24051,-2.0405,0.16677,-17.893
425.5,0.50161,0.74543,0.25709,-1.9914,0.22563,-19.62
425.52,0.47211,0.85731,0.28309,-1.7756,0.22563,-22.082
425.54,0.46792,0.93881,0.29863,-1.6677,0.3924,-25.006
425.56,0.44419,0.96936,0.29706,-1.5892,0.51012,-26.86
425.58,0.45239,0.98524,0.30281,-1.4224,0.50031,-27.772
425.6,0.4496,1.0276,0.30962,-1.3244,0.51012,-29.273
425.62,0.46565,1.0606,0.32097,-1.1282,0.54936,-30.274
425.64,0.46461,1.0509,0.33249,-1.0693,0.61803,-30.794
425.66,0.46304,1.0524,0.33859,-0.97119,0.62784,-31.088
425.68,0.45989,1.0751,0.3365,-0.93195,0.62784,-31.51
425.7,0.42289,1.1092,0.34226,-0.83385,0.60822,-32.245
425.72,0.39549,1.1292,0.34331,-0.7848,0.63765,-32.707
425.74,0.39811,1.1292,0.3475,-0.70632,0.65727,-32.756
425.76,0.42062,1.0952,0.35413,-0.54936,0.81423,-32.971
425.78,0.47857,1.0374,0.34854,-0.59841,0.79461,-33.158
425.8,0.54454,1.0029,0.33388,-0.56898,0.8829,-33.226
425.82,0.56496,0.94562,0.31259,-0.46107,0.92214,-32.942
425.84,0.588,0.84142,0.30753,-0.53955,0.84366,-31.843
425.86,0.64804,0.71611,0.30491,-0.73575,0.76518,-29.852
425.88,0.69778,0.61645,0.27157,-0.85347,0.72594,-27.86
425.9,0.6833,0.57578,0.25395,-0.90252,0.70632,-26.497
425.92,0.62116,0.48747,0.24522,-0.981,0.51012,-24.76
425.94,0.48241,0.30281,0.2255,-1.1968,0.42183,-22.014
425.96,0.30805,0.13614,0.22131,-1.3832,0.20601,-18.757
425.98,0.067893,0.012392,0.22235,-1.5892,-0.04905,-15.49
426,-0.20159,-0.11188,0.23894,-1.6187,-0.12753,-12.979
426.02,-0.47456,-0.16755,0.26232,-1.6873,-0.15696,-11.075
426.04,-0.67719,-0.17733,0.27367,-1.6873,-0.02943,-9.4863
426.06,-0.81542,-0.19286,0.28885,-1.6873,0,-7.5537
426.08,-0.89431,-0.21502,0.29077,-1.6971,0.07848,-5.4544
426.1,-0.92153,-0.19949,0.29339,-1.6971,0,-3.4924
426.12,-0.95155,-0.13963,0.2899,-1.6775,0.15696,-2.7664
426.14,-0.98978,-0.077667,0.28623,-1.6873,-0.08829,-2.9626
426.16,-1.0695,-0.040666,0.28205,-1.6481,0.00981,-3.1784
426.18,-1.1704,-0.032289,0.281,-1.7266,-0.07848,-3.5316
426.2,-1.3265,0.0005236,0.29391,-1.7266,-0.10791,-4.7186
426.22,-1.5027,0.026354,0.2981,-1.7266,-0.05886,-6.1705
426.24,-1.6657,-0.019024,0.3091,-1.6677,-0.0981,-6.7885
426.26,-1.7832,-0.087092,0.31782,-1.6677,-0.07848,-6.8081
426.28,-1.8422,-0.10769,0.33755,-1.6383,-0.02943,-6.1018
426.3,-1.9017,-0.15097,0.35325,-1.6285,0.12753,-5.8468
426.32,-1.9,-0.18204,0.35273,-1.6187,0.26487,-4.9344
426.34,-1.8754,-0.21904,0.35517,-1.4715,0.17658,-2.1092
426.36,-1.9408,-0.16493,0.35011,-1.4421,0.15696,-2.3642
426.38,-1.9172,-0.019024,0.33964,-1.393,0.33354,-6.0037
426.4,-1.8404,0.039095,0.32777,-1.2557,0.34335,-7.799
426.42,-1.7054,0.020071,0.31678,-1.2655,0.40221,-8.1619
426.44,-1.4052,0.047822,0.30543,-1.2557,0.41202,-8.8192
426.46,-1.1634,0.041539,0.29444,-1.2557,0.38259,-9.192
426.48,-0.92747,-0.040317,0.27786,-1.3145,0.3924,-8.7603
426.5,-0.70494,-0.098088,0.26232,-1.2557,0.30411,-8.0834
426.52,-0.56671,-0.10018,0.25028,-1.3047,0.27468,-7.8382
426.54,-0.37804,-0.093375,0.22183,-1.2361,0.43164,-7.799
426.56,-0.21502,-0.071209,0.19007,-1.2164,0.53955,-7.9853
426.72,0.017977,0.22532,0.0031416,-1.0497,0.30411,-11.625
426.74,0.084474,0.22166,-0.0024435,-0.981,0.32373,-11.998
426.76,0.13282,0.26494,-0.011694,-0.99081,0.24525,-12.684
426.78,0.15743,0.37071,-0.019548,-0.89271,0.25506,-14.018
426.8,0.15848,0.3831,-0.0185,-0.82404,0.23544,-15.127
426.82,0.13334,0.33824,-0.01693,-0.7848,0.17658,-14.882
426.84,0.069464,0.3831,-0.014486,-0.74556,0.17658,-15.922
426.86,-0.027402,0.48887,-0.010821,-0.48069,0.27468,-18.923
426.88,-0.1384,0.52081,-0.0041888,-0.17658,0.10791,-21.749
426.9,-0.20473,0.39811,0.01501,0.04905,0.03924,-22.347
426.92,-0.32009,0.22427,0.042412,-0.04905,-0.00981,-21.131
426.94,-0.41556,0.067893,0.066323,-0.13734,-0.02943,-19.483
426.96,-0.55379,-0.088837,0.098088,-0.31392,-0.03924,-16.912
426.98,-0.70773,-0.21974,0.11676,-0.54936,-0.01962,-13.44
427,-0.81926,-0.25429,0.14067,-0.74556,-0.03924,-10.693
427.02,-0.94248,-0.2152,0.15778,-0.74556,0.02943,-9.1724
427.04,-0.98786,-0.15219,0.17017,-0.72594,0.21582,-8.7407
427.06,-0.97773,-0.075398,0.16808,-0.73575,0.40221,-9.0056
427.08,-0.95208,0.023038,0.15935,-0.71613,0.32373,-9.2999
427.1,-0.93375,0.05236,0.13648,-0.67689,0.24525,-8.6622
427.12,-0.96272,0.029147,0.12095,-0.73575,0.44145,-7.5831
427.14,-0.9547,0.033859,0.10263,-0.71613,0.38259,-7.5439
427.16,-0.93759,0.086917,0.088663,-0.72594,0.43164,-8.2306
427.18,-0.89727,0.16598,0.069464,-0.51993,0.51993,-9.9081
427.2,-0.80407,0.16389,0.045553,-0.55917,0.62784,-10.713
427.22,-0.64263,0.096866,0.0050615,-0.52974,0.76518,-10.281
427.24,-0.51609,0.087441,-0.034208,-0.4905,0.83385,-9.9768
427.26,-0.35587,0.10036,-0.075224,-0.54936,0.86328,-10.546
427.28,-0.16179,0.051313,-0.11729,-0.45126,0.81423,-10.497
427.3,-0.014312,-0.0097738,-0.17244,-0.48069,0.86328,-9.761
427.32,0.13404,-0.002618,-0.22323,-0.50031,0.79461,-9.4961
427.34,0.21974,-0.024784,-0.25901,-0.4905,0.71613,-9.2999
427.36,0.23702,-0.059865,-0.2913,-0.42183,0.60822,-9.4078
427.38,0.24819,-0.067544,-0.33179,-0.23544,0.55917,-9.7904
427.4,0.20473,-0.065101,-0.35413,-0.25506,0.42183,-10.016
427.42,0.14207,-0.092852,-0.38118,-0.22563,0.32373,-9.7413
427.44,0.078191,-0.11921,-0.38991,-0.27468,0.22563,-9.0644
427.46,0.041888,-0.076969,-0.39828,-0.2943,0.22563,-8.6034
427.48,0.014486,-0.022689,-0.4112,-0.18639,0.21582,-9.1037
427.5,-0.05236,-0.017628,-0.4201,-0.23544,0.30411,-9.9572
427.52,-0.11624,0.0085521,-0.42621,-0.18639,0.16677,-10.467
427.54,-0.24155,0.048869,-0.42115,-0.15696,0,-10.997
427.56,-0.3564,0.07662,-0.39776,-0.06867,0.01962,-11.978
427.58,-0.41364,0.068941,-0.38362,-0.13734,-0.10791,-12.027
427.6,-0.48136,0.048346,-0.35727,-0.11772,-0.26487,-11.586
427.62,-0.55414,0.017279,-0.32498,-0.0981,-0.2943,-11.066
427.64,-0.63478,-0.015359,-0.2789,-0.06867,-0.40221,-10.33
427.66,-0.77475,-0.062308,-0.23789,-0.14715,-0.41202,-9.5059
427.68,-0.83741,-0.076794,-0.18553,-0.1962,-0.46107,-8.9075
427.7,-0.97686,-0.078714,-0.12689,-0.14715,-0.42183,-9.2803
427.72,-1.0509,-0.0747,-0.091979,-0.11772,-0.32373,-9.398
427.74,-1.0739,-0.073653,-0.045902,-0.01962,-0.3924,-9.0056
427.76,-1.0706,-0.053058,-0.00017453,-0.07848,-0.22563,-8.7015
427.78,-1.0208,-0.021468,0.038572,-0.02943,-0.13734,-8.4955
427.8,-0.97791,0.0055851,0.065101,-0.00981,-0.08829,-8.417
427.82,-0.93777,0.044331,0.082205,-0.00981,-0.13734,-8.417
427.84,-0.90932,0.08203,0.11013,-0.03924,0.0981,-8.6622
427.86,-0.86324,0.097564,0.12357,-0.00981,0.0981,-8.7505
427.88,-0.79727,0.14748,0.11851,0.04905,0.14715,-8.8486
427.9,-0.75747,0.20577,0.12619,0.01962,0.30411,-9.3195
427.92,-0.74787,0.1878,0.1138,0.04905,0.33354,-9.398
427.94,-0.6922,0.14748,0.10175,0.0981,0.38259,-9.192
427.96,-0.63425,0.148,0.094597,0.07848,0.35316,-9.1233
427.98,-0.50981,0.12636,0.074351,0.0981,0.45126,-9.398
428,-0.36669,0.083078,0.064926,0.11772,0.3924,-9.447
428.02,-0.22899,0.047473,0.042586,0.14715,0.4905,-9.1625
428.04,-0.081507,0.020246,0.015184,0.14715,0.46107,-8.8879
428.06,0.03194,0.0083776,-0.011694,0.05886,0.50031,-8.4072
428.08,0.13701,0.007854,-0.040317,0.02943,0.61803,-8.0246
428.1,0.21799,0.0089012,-0.077144,0.05886,0.55917,-7.8382
428.12,0.2721,0.018675,-0.11554,0.06867,0.4905,-8.0246
428.14,0.30962,0.035779,-0.14102,0.11772,0.57879,-8.5053
428.16,0.38467,0.055327,-0.17314,0.14715,0.56898,-8.623
